bank,sub,resource,voice_scene,message_id,scene,scene_line,speaker,context,confidence,evidence,notes
1510,21,1335,300,2732,2,22,Arngrim,,confirmed,scene voice_scene/voice_slot,
1510,22,1335,300,2733,2,23,Dylan,,confirmed,scene voice_scene/voice_slot,
1511,0,1275,310,1,1,1,Silmeria,,confirmed,scene voice_scene/voice_slot,
1511,1,1275,310,2,1,2,Undead,,confirmed,scene voice_scene/voice_slot,
1511,2,1275,310,3,1,3,Undead,,confirmed,scene voice_scene/voice_slot,
1511,3,1275,310,4,1,4,Silmeria,,confirmed,scene voice_scene/voice_slot,
1511,4,1275,310,5,1,5,Arngrim,,confirmed,scene voice_scene/voice_slot,
1511,5,1275,310,6,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1511,6,1275,310,7,1,7,Leone,,confirmed,scene voice_scene/voice_slot,
1511,7,1275,310,8,1,8,Leone,,confirmed,scene voice_scene/voice_slot,
1511,8,1275,310,15,1,9,Dylan,,confirmed,scene voice_scene/voice_slot,
1511,9,1275,310,10,1,10,Freya,,confirmed,scene voice_scene/voice_slot,
1511,10,1275,310,16,1,11,Odin,,confirmed,scene voice_scene/voice_slot,
1511,11,1275,310,11,1,12,Odin,,confirmed,scene voice_scene/voice_slot,
1511,12,1275,310,12,1,13,Freya,,confirmed,scene voice_scene/voice_slot,
1511,13,1275,310,13,1,14,Odin,,confirmed,scene voice_scene/voice_slot,
1511,14,1275,310,14,1,15,Odin,,confirmed,scene voice_scene/voice_slot,
1512,0,1277,320,1,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,1,1277,320,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,2,1277,320,3,1,3,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,3,1277,320,4,1,4,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,4,1277,320,5,1,5,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,5,1277,320,6,1,6,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,6,1277,320,43,1,7,Leone,,confirmed,scene voice_scene/voice_slot,
1512,7,1277,320,7,1,8,Leone,,confirmed,scene voice_scene/voice_slot,
1512,8,1277,320,8,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1512,9,1277,320,55,1,10,Leone,,confirmed,scene voice_scene/voice_slot,
1512,10,1277,320,9,1,11,Alicia,,confirmed,scene voice_scene/voice_slot,
1512,11,1277,320,10,1,12,Alicia,,confirmed,scene voice_scene/voice_slot,
1512,12,1277,320,11,1,13,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,13,1277,320,12,1,14,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,14,1277,320,13,1,15,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,15,1277,320,14,1,16,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,16,1277,320,15,1,17,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,17,1277,320,16,1,18,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,18,1277,320,17,1,19,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,19,1277,320,44,1,20,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,20,1277,320,56,1,21,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,21,1277,320,18,1,22,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,22,1277,320,19,1,23,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,23,1277,320,20,1,24,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,24,1277,320,21,1,25,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,25,1277,320,22,1,26,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,26,1277,320,23,1,27,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,27,1277,320,24,1,28,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,28,1277,320,25,1,29,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,29,1277,320,26,1,30,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,30,1277,320,27,1,31,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,31,1277,320,28,1,32,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,32,1277,320,29,1,33,Hrist,,confirmed,scene voice_scene/voice_slot,
1512,33,1277,320,30,1,34,Arngrim,,confirmed,scene voice_scene/voice_slot,
1512,34,1277,320,31,1,35,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,35,1277,320,32,1,36,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,36,1277,320,33,1,37,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,37,1277,320,34,1,38,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,38,1277,320,35,1,39,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,39,1277,320,36,1,40,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,40,1277,320,37,1,41,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,41,1277,320,57,1,42,Lezard,,confirmed,scene voice_scene/voice_slot,
1512,42,1277,320,38,1,43,Lezard,,confirmed,scene voice_scene/voice_slot,
1512,43,1277,320,39,1,44,Lezard,,confirmed,scene voice_scene/voice_slot,
1512,44,1277,320,53,1,45,Alicia,,confirmed,scene voice_scene/voice_slot,
1512,45,1277,320,52,1,46,Alicia,,confirmed,scene voice_scene/voice_slot,
1512,46,1277,320,40,1,47,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,47,1277,320,41,1,48,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,48,1277,320,54,1,49,Lezard,,confirmed,scene voice_scene/voice_slot,
1512,49,1277,320,45,1,50,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,50,1277,320,46,1,51,Lezard,,confirmed,scene voice_scene/voice_slot,
1512,51,1277,320,47,1,52,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,52,1277,320,48,1,53,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,53,1277,320,49,1,54,Dylan,,confirmed,scene voice_scene/voice_slot,
1512,54,1277,320,50,1,55,Rufus,,confirmed,scene voice_scene/voice_slot,
1512,55,1277,320,51,1,56,Silmeria,,confirmed,scene voice_scene/voice_slot,
1512,56,1277,320,42,1,57,Alicia,,confirmed,scene voice_scene/voice_slot,
1513,0,1299,331,2134,5,1,Odin,,confirmed,scene voice_scene/voice_slot,
1513,1,1299,331,2135,5,2,Odin,,confirmed,scene voice_scene/voice_slot,
1513,2,1299,331,2136,5,3,Odin,,confirmed,scene voice_scene/voice_slot,
1513,3,1299,331,2137,5,4,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,4,1299,331,2138,5,5,Odin,,confirmed,scene voice_scene/voice_slot,
1513,5,1299,331,2164,5,6,Odin,,confirmed,scene voice_scene/voice_slot,
1513,6,1299,331,2140,5,7,Odin,,confirmed,scene voice_scene/voice_slot,
1513,7,1299,331,2141,5,8,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,8,1299,331,2165,5,9,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,9,1299,331,2143,5,10,Odin,,confirmed,scene voice_scene/voice_slot,
1513,10,1299,331,2163,5,11,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,11,1299,331,2161,5,12,Freya,,confirmed,scene voice_scene/voice_slot,
1513,12,1299,331,2144,5,13,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,13,1299,331,2145,5,14,Freya,,confirmed,scene voice_scene/voice_slot,
1513,14,1299,331,2146,5,15,Freya,,confirmed,scene voice_scene/voice_slot,
1513,15,1299,331,2147,5,16,Odin,,confirmed,scene voice_scene/voice_slot,
1513,16,1299,331,2148,5,17,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,17,1299,331,2149,5,18,Odin,,confirmed,scene voice_scene/voice_slot,
1513,18,1299,331,2150,5,19,Odin,,confirmed,scene voice_scene/voice_slot,
1513,19,1299,331,2151,5,20,Odin,,confirmed,scene voice_scene/voice_slot,
1513,20,1299,331,2167,5,21,Odin,,confirmed,scene voice_scene/voice_slot,
1513,21,1299,331,2160,5,22,Freya,,confirmed,scene voice_scene/voice_slot,
1513,22,1299,331,2162,5,23,Hrist,,confirmed,scene voice_scene/voice_slot,
1513,23,1299,331,2168,5,24,Freya,,confirmed,scene voice_scene/voice_slot,
1513,24,1299,331,2166,5,25,Freya,,confirmed,scene voice_scene/voice_slot,
1513,25,1299,331,2154,5,26,Odin,,confirmed,scene voice_scene/voice_slot,
1513,26,1299,331,2155,5,27,Odin,,confirmed,scene voice_scene/voice_slot,
1513,27,1299,331,2156,5,28,Odin,,confirmed,scene voice_scene/voice_slot,
1513,28,1299,331,2157,5,29,Freya,,confirmed,scene voice_scene/voice_slot,
1513,29,1299,331,2158,5,30,Freya,,confirmed,scene voice_scene/voice_slot,
1513,30,1299,331,2159,5,31,Odin,,confirmed,scene voice_scene/voice_slot,
1514,0,1303,332,1,1,1,Hrist,,confirmed,scene voice_scene/voice_slot,
1515,0,1269,800,1,1,1,Leone,,confirmed,scene voice_scene/voice_slot,
1515,1,1269,800,8,1,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,2,1269,800,2,1,3,Leone,,confirmed,scene voice_scene/voice_slot,
1515,3,1269,800,3,1,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,4,1269,800,12,1,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,5,1269,800,10,1,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,6,1269,800,9,1,7,Leone,,confirmed,scene voice_scene/voice_slot,
1515,7,1269,800,11,1,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,8,1269,800,4,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,9,1269,800,13,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1515,10,1269,800,14,1,11,Leone,,confirmed,scene voice_scene/voice_slot,
1515,11,1269,800,7,1,12,Leone,,confirmed,scene voice_scene/voice_slot,
1516,0,1251,850,1,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,1,1251,850,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,2,1251,850,5,1,3,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,3,1251,850,29,1,4,Alicia,,confirmed,scene voice_scene/voice_slot,
1516,4,1251,850,3,1,5,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,5,1251,850,8,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,6,1251,850,7,1,7,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,7,1251,850,6,1,8,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,8,1251,850,9,1,9,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,9,1251,850,12,1,10,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,10,1251,850,11,1,11,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,11,1251,850,10,1,12,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,12,1251,850,13,1,13,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,13,1251,850,14,1,14,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,14,1251,850,15,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,15,1251,850,16,1,16,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,16,1251,850,17,1,17,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,17,1251,850,18,1,18,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,18,1251,850,19,1,19,Lezard,,confirmed,scene voice_scene/voice_slot,
1516,19,1251,850,20,1,20,Dylan,,confirmed,scene voice_scene/voice_slot,
1516,20,1251,850,21,1,21,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,21,1251,850,22,1,22,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,22,1251,850,30,1,23,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,23,1251,850,28,1,24,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,24,1251,850,23,1,25,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,25,1251,850,24,1,26,Silmeria,,confirmed,scene voice_scene/voice_slot,
1516,26,1251,850,31,1,27,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,27,1251,850,32,1,28,Rufus,,confirmed,scene voice_scene/voice_slot,
1516,28,1251,850,26,1,29,Alicia,,confirmed,scene voice_scene/voice_slot,
1516,29,1251,850,27,1,30,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,0,1209,340,688,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,1,1209,340,689,1,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1517,2,1209,340,690,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1517,3,1209,340,691,1,4,Dylan,,confirmed,scene voice_scene/voice_slot,
1517,4,1209,340,692,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,5,1209,340,703,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,6,1209,340,694,1,7,Lezard,,confirmed,scene voice_scene/voice_slot,
1517,7,1209,340,695,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,8,1209,340,702,1,9,Lezard,,confirmed,scene voice_scene/voice_slot,
1517,9,1209,340,696,1,10,Rufus,,confirmed,scene voice_scene/voice_slot,
1517,10,1209,340,697,1,11,Lezard,,confirmed,scene voice_scene/voice_slot,
1517,11,1209,340,698,1,12,Lezard,,confirmed,scene voice_scene/voice_slot,
1517,12,1209,340,699,1,13,Lezard,,confirmed,scene voice_scene/voice_slot,
1517,13,1209,340,700,1,14,Dylan,,confirmed,scene voice_scene/voice_slot,
1517,14,1209,340,701,1,15,Rufus,,confirmed,scene voice_scene/voice_slot,
1518,0,1199,350,9,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1518,1,1199,350,5,1,2,Lezard,,confirmed,scene voice_scene/voice_slot,
1518,2,1199,350,2,1,3,Dylan,,confirmed,scene voice_scene/voice_slot,
1518,3,1199,350,6,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1518,4,1199,350,8,1,5,Dylan,,confirmed,scene voice_scene/voice_slot,
1518,5,1199,350,7,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1518,6,1199,350,4,1,7,Silmeria,,confirmed,scene voice_scene/voice_slot,
1518,7,1199,350,3,1,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,0,1227,361,486,2,1,Ull,,confirmed,scene voice_scene/voice_slot,
1519,1,1227,361,507,2,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,2,1227,361,488,2,3,Ull,,confirmed,scene voice_scene/voice_slot,
1519,3,1227,361,497,2,4,Ull,,confirmed,scene voice_scene/voice_slot,
1519,4,1227,361,498,2,5,Ull,,confirmed,scene voice_scene/voice_slot,
1519,5,1227,361,499,2,6,Ull,,confirmed,scene voice_scene/voice_slot,
1519,6,1227,361,500,2,7,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,7,1227,361,489,2,8,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,8,1227,361,490,2,9,Ull,,confirmed,scene voice_scene/voice_slot,
1519,9,1227,361,491,2,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,10,1227,361,495,2,11,Ull,,confirmed,scene voice_scene/voice_slot,
1519,11,1227,361,496,2,12,Ull,,confirmed,scene voice_scene/voice_slot,
1519,12,1227,361,492,2,13,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,13,1227,361,506,2,14,Ull,,confirmed,scene voice_scene/voice_slot,
1519,14,1227,361,501,2,15,Ull,,confirmed,scene voice_scene/voice_slot,
1519,15,1227,361,493,2,16,Alicia,,confirmed,scene voice_scene/voice_slot,
1519,16,1227,361,503,2,17,Ull,,confirmed,scene voice_scene/voice_slot,
1519,17,1227,361,504,2,18,Ull,,confirmed,scene voice_scene/voice_slot,
1519,18,1227,361,505,2,19,Ull,,confirmed,scene voice_scene/voice_slot,
1520,0,1337,,1,4,1,Barbarossa,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,1,1337,,2,4,2,Arngrim,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,2,1337,,7,4,3,Barbarossa,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,3,1337,,4,4,4,Dallas,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,4,1337,,21,4,5,Walther,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,5,1337,,22,4,6,Walther,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,6,1337,,28,4,7,Dallas,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,7,1337,,24,4,8,Barbarossa,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,8,1337,,8,4,9,Arngrim,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,9,1337,,9,4,10,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,10,1337,,10,4,11,Arngrim,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,11,1337,,11,4,12,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,12,1337,,12,4,13,Arngrim,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,13,1337,,13,4,14,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,14,1337,,14,4,15,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,15,1337,,15,4,16,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,16,1337,,16,4,17,Alicia,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,17,1337,,17,4,18,Barbarossa,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,18,1337,,25,4,19,Dallas,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,19,1337,,19,4,20,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1520,20,1337,,26,4,21,Hrist,,confirmed,USA voice clips matched to subtitle text; community audition,
1521,0,1281,380,38,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,1,1281,380,2,1,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,2,1281,380,37,1,3,Arngrim,,confirmed,scene voice_scene/voice_slot,
1521,3,1281,380,3,1,4,Hrist,,confirmed,scene voice_scene/voice_slot,
1521,4,1281,380,4,1,5,Rufus,,confirmed,scene voice_scene/voice_slot,
1521,5,1281,380,5,1,6,Hrist,,confirmed,scene voice_scene/voice_slot,
1521,6,1281,380,6,1,7,Walther,,confirmed,scene voice_scene/voice_slot,
1521,7,1281,380,7,1,8,Gyne,,confirmed,scene voice_scene/voice_slot,
1521,8,1281,380,8,1,9,Walther,,confirmed,scene voice_scene/voice_slot,
1521,9,1281,380,9,1,10,Hrist,,confirmed,scene voice_scene/voice_slot,
1521,10,1281,380,10,1,11,Hrist,,confirmed,scene voice_scene/voice_slot,
1521,11,1281,380,35,1,12,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,12,1281,380,11,1,13,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,13,1281,380,12,1,14,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,14,1281,380,13,1,15,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,15,1281,380,36,1,16,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,16,1281,380,15,1,17,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,17,1281,380,16,1,18,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,18,1281,380,17,1,19,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,19,1281,380,18,1,20,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,20,1281,380,19,1,21,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,21,1281,380,20,1,22,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,22,1281,380,21,1,23,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,23,1281,380,22,1,24,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,24,1281,380,23,1,25,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,25,1281,380,24,1,26,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,26,1281,380,25,1,27,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,27,1281,380,26,1,28,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,28,1281,380,34,1,29,Dallas,,confirmed,scene voice_scene/voice_slot,
1521,29,1281,380,27,1,30,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,30,1281,380,28,1,31,Dylan,,confirmed,scene voice_scene/voice_slot,
1521,31,1281,380,29,1,32,Rufus,,confirmed,scene voice_scene/voice_slot,
1521,32,1281,380,30,1,33,Alicia,,confirmed,scene voice_scene/voice_slot,
1521,33,1281,380,31,1,34,Silmeria,,confirmed,scene voice_scene/voice_slot,
1521,34,1281,380,32,1,35,Silmeria,,confirmed,scene voice_scene/voice_slot,
1521,35,1281,380,33,1,36,Silmeria,,confirmed,scene voice_scene/voice_slot,
1522,0,1283,390,1,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1522,1,1283,390,17,1,2,Dipan Guard,,confirmed,scene voice_scene/voice_slot,
1522,2,1283,390,2,1,3,Dipan Guard,,confirmed,scene voice_scene/voice_slot,
1522,3,1283,390,3,1,4,Dylan,,confirmed,scene voice_scene/voice_slot,
1522,4,1283,390,4,1,5,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,5,1283,390,5,1,6,Alicia,,confirmed,scene voice_scene/voice_slot,
1522,6,1283,390,18,1,7,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,7,1283,390,16,1,8,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,8,1283,390,6,1,9,Alicia,,confirmed,scene voice_scene/voice_slot,
1522,9,1283,390,7,1,10,Alicia,,confirmed,scene voice_scene/voice_slot,
1522,10,1283,390,8,1,11,Arngrim,,confirmed,scene voice_scene/voice_slot,
1522,11,1283,390,24,1,12,Dylan,,confirmed,scene voice_scene/voice_slot,
1522,12,1283,390,19,1,13,Arngrim,,confirmed,scene voice_scene/voice_slot,
1522,13,1283,390,10,1,14,Silmeria,,confirmed,scene voice_scene/voice_slot,
1522,14,1283,390,11,1,15,Silmeria,,confirmed,scene voice_scene/voice_slot,
1522,15,1283,390,12,1,16,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,16,1283,390,25,1,17,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,17,1283,390,23,1,18,Silmeria,,confirmed,scene voice_scene/voice_slot,
1522,18,1283,390,21,1,19,Hrist,,confirmed,scene voice_scene/voice_slot,
1522,19,1283,390,20,1,20,Hrist,,confirmed,scene voice_scene/voice_slot,
1523,0,1337,,1454,2,18,Walther,,confirmed,USA voice clips matched to subtitle text,
1523,1,1337,,1455,2,19,Hrist,,confirmed,USA voice clips matched to subtitle text,
1523,2,1337,,1456,2,20,Silmeria,,confirmed,USA voice clips matched to subtitle text,
1523,3,1337,,1457,2,21,Rufus,,confirmed,USA voice clips matched to subtitle text,
1523,4,1337,,1458,2,22,Dylan,,confirmed,USA voice clips matched to subtitle text,
1523,5,1337,,1459,2,23,Walther,,confirmed,USA voice clips matched to subtitle text,
1523,6,1337,,1460,2,24,Gyne,,confirmed,USA voice clips matched to subtitle text,
1524,0,1337,402,1461,2,25,Freya,,confirmed,USA voice clips matched to subtitle text,
1524,1,1337,402,1462,2,26,Odin,,confirmed,USA voice clips matched to subtitle text,
1525,0,1337,,1463,2,27,Brahms,,confirmed,USA voice clips matched to subtitle text,
1525,1,1337,,1464,2,28,Silmeria,,confirmed,USA voice clips matched to subtitle text,
1525,2,1337,,1465,2,29,Freya,,confirmed,USA voice clips matched to subtitle text,
1525,3,1337,,1466,2,30,Silmeria,,confirmed,USA voice clips matched to subtitle text,
1525,4,1337,,1467,2,31,Brahms,,confirmed,USA voice clips matched to subtitle text,
1525,5,1337,,1468,2,32,Freya,,confirmed,USA voice clips matched to subtitle text,
1526,0,1299,410,732,2,1,Odin,,confirmed,scene voice_scene/voice_slot,
1526,1,1299,410,733,2,2,Freya,,confirmed,scene voice_scene/voice_slot,
1526,2,1299,410,720,2,3,Freya,,confirmed,scene voice_scene/voice_slot,
1526,3,1299,410,721,2,4,Freya,,confirmed,scene voice_scene/voice_slot,
1526,4,1299,410,722,2,5,Odin,,confirmed,scene voice_scene/voice_slot,
1526,5,1299,410,731,2,6,Odin,,confirmed,scene voice_scene/voice_slot,
1526,6,1299,410,723,2,7,Freya,,confirmed,scene voice_scene/voice_slot,
1526,7,1299,410,734,2,8,Freya,,confirmed,scene voice_scene/voice_slot; community audition,
1526,8,1299,410,724,2,9,Odin,,confirmed,scene voice_scene/voice_slot,
1526,9,1299,410,735,2,10,Odin,,confirmed,scene voice_scene/voice_slot,
1526,10,1299,410,736,2,11,Odin,,confirmed,scene voice_scene/voice_slot,
1526,11,1299,410,741,2,12,Freya,,confirmed,scene voice_scene/voice_slot,
1526,12,1299,410,726,2,13,Odin,,confirmed,scene voice_scene/voice_slot,
1526,13,1299,410,738,2,14,Freya,,confirmed,scene voice_scene/voice_slot,
1526,14,1299,410,727,2,15,Freya,,confirmed,scene voice_scene/voice_slot,
1526,15,1299,410,728,2,16,Odin,,confirmed,scene voice_scene/voice_slot,
1526,16,1299,410,739,2,17,Odin,,confirmed,scene voice_scene/voice_slot,
1526,17,1299,410,730,2,18,Odin,,confirmed,scene voice_scene/voice_slot,
1526,18,1299,410,729,2,19,Odin,,confirmed,scene voice_scene/voice_slot,
1526,19,1299,410,740,2,20,Odin,,confirmed,scene voice_scene/voice_slot,
1526,20,1299,410,737,2,21,Odin,,confirmed,scene voice_scene/voice_slot,
1527,0,1285,810,1,1,1,Rufus,,confirmed,scene voice_scene/voice_slot,
1527,1,1285,810,2,1,2,Rufus,,confirmed,scene voice_scene/voice_slot,
1527,2,1285,810,3,1,3,Dylan,,confirmed,scene voice_scene/voice_slot,
1527,3,1285,810,4,1,4,Dylan,,confirmed,scene voice_scene/voice_slot,
1527,4,1285,810,5,1,5,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,5,1285,810,6,1,6,Dylan,,confirmed,scene voice_scene/voice_slot,
1527,6,1285,810,7,1,7,Rufus,,confirmed,scene voice_scene/voice_slot,
1527,7,1285,810,8,1,8,Rufus,,confirmed,scene voice_scene/voice_slot,
1527,8,1285,810,9,1,9,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,9,1285,810,10,1,10,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,10,1285,810,16,1,11,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,11,1285,810,11,1,12,Dylan,,confirmed,scene voice_scene/voice_slot,
1527,12,1285,810,17,1,13,Dylan,,confirmed,scene voice_scene/voice_slot,
1527,13,1285,810,12,1,14,Rufus,,confirmed,scene voice_scene/voice_slot,
1527,14,1285,810,13,1,15,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,15,1285,810,14,1,16,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,16,1285,810,18,1,17,Lezard,,confirmed,scene voice_scene/voice_slot,
1527,17,1285,810,19,1,18,Silmeria,,confirmed,scene voice_scene/voice_slot,
1527,18,1285,810,15,1,19,Silmeria,,confirmed,scene voice_scene/voice_slot,
1528,0,1357,420,778,1,1,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,1,1357,420,776,1,2,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,2,1357,420,774,1,3,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,3,1357,420,751,1,4,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,4,1357,420,752,1,5,Alicia,,confirmed,scene voice_scene/voice_slot,
1528,5,1357,420,753,1,6,Rufus,,confirmed,scene voice_scene/voice_slot,
1528,6,1357,420,754,1,7,Alicia,,confirmed,scene voice_scene/voice_slot,
